Logit_class_0,Logit_class_1
-5.25,5.3476562
-4.5625,4.6523438
-5.296875,5.453125
-5.0742188,5.203125
-4.2890625,4.3710938
-4.9921875,5.0507812
-5.4296875,5.46875
-5.328125,5.4414062
-5.0429688,5.125
-5.4414062,5.4960938
-5.5742188,5.6757812
-4.6601562,4.7265625
-4.1132812,4.1875
-3.9570312,4.0546875
-5.5703125,5.6835938
-4.203125,4.2773438
-5.1992188,5.2734375
-5.6328125,5.7226562
-3.1171875,3.1582031
-5.4453125,5.5039062
-4.7265625,4.84375
-5.2070312,5.359375
-5.2695312,5.3945312
-4.640625,4.7070312
-4.5625,4.6679688
-5.546875,5.5546875
-3.5449219,3.6757812
-4.578125,4.6328125
-1.5478516,1.6171875
-4.7929688,4.9726562
-4.984375,5.1523438
-4.3320312,4.4570312
-5.1289062,5.296875
-4.8398438,4.8984375
-4.28125,4.3710938
-4.0585938,4.2148438
-4.7148438,4.71875
-4.21875,4.390625
-5.3203125,5.4609375
-5.3085938,5.40625
-4.5,4.6171875
-4.5898438,4.6992188
-1.3505859,1.4023438
-4.9335938,5.0234375
-5.171875,5.3867188
-4.0859375,4.1914062
-5.2382812,5.375
-4.0859375,4.2226562
-4.8242188,4.9140625
-4.9101562,5.046875
-3.6933594,3.8046875
-5.78125,5.9101562
-4.7578125,4.8867188
-4.9882812,5.109375
-5.5390625,5.6601562
-4.4921875,4.5703125
-5.1484375,5.2460938
-4.6835938,4.7109375
-5.0625,5.1796875
-5.2617188,5.3125
-2.0644531,2.0976562
-5.3320312,5.4414062
-4.3398438,4.5390625
-4.3046875,4.40625
-4.0390625,4.1210938
-5.546875,5.65625
-4.46875,4.59375
-4.546875,4.7226562
-4.9570312,5.0273438
-3.6054688,3.625
-4.6601562,4.7382812
-5.0390625,5.1914062
-5.0117188,5.1289062
-4.4296875,4.4882812
-4.1171875,4.1757812
-4.1679688,4.2773438
-5.1328125,5.2460938
-3.6894531,3.8535156
-3.0664062,3.1757812
-5.296875,5.4609375
-5.3320312,5.4492188
-3.3398438,3.5195312
-5.0703125,5.1171875
-4.8046875,4.9492188
-5.5351562,5.6992188
-5.3125,5.4296875
-4.4765625,4.5117188
-5.3046875,5.3945312
-5.25,5.390625
-5.4882812,5.4921875
-5.2109375,5.3515625
-5.3710938,5.453125
-5.5859375,5.671875
-4.5507812,4.6484375
-4.0664062,4.1289062
-4.6210938,4.7421875
-5.3515625,5.4765625
-5.7421875,5.7890625
-4.1835938,4.234375
-5.6835938,5.7617188
-4.8320312,4.953125
-4.25,4.328125
-4.515625,4.5820312
-4.2578125,4.4335938
-4.3828125,4.5664062
-4.546875,4.6679688
-5.4453125,5.4804688
-5.53125,5.6679688
-4.6367188,4.6796875
-3.25,3.3144531
-3.7988281,3.875
-3.7207031,3.8476562
-4.359375,4.46875
-4.8085938,4.984375
-5.1875,5.2890625
-4.0742188,4.1796875
-5.0742188,5.109375
-3.2890625,3.4101562
-3.2988281,3.4433594
-4.3046875,4.4179688
-4.8945312,4.9609375
-5.0664062,5.1367188
-5.0078125,5.0078125
-4.75,4.9179688
-5.7929688,5.796875
-2.7441406,2.8515625
-5.7617188,5.78125
-4.125,4.2421875
-4.4023438,4.5117188
-5.7421875,5.796875
-5.6601562,5.7265625
-4.0039062,4.1835938
-5.640625,5.7070312
-4.4921875,4.6054688
-5.234375,5.3789062
-3.8925781,3.9628906
-5.140625,5.1953125
-5.578125,5.6484375
-5.5507812,5.6679688
-4.984375,5.0820312
-1.1181641,1.2304688
-5.4960938,5.609375
-4.765625,4.8476562
-5.0625,5.2421875
-5.421875,5.59375
-5.4023438,5.4609375
-5.171875,5.3007812
-4.5585938,4.671875
-5.6171875,5.7109375
-5.1914062,5.2890625
-4.90625,5.0117188
-5.2578125,5.3671875
-5.1445312,5.2226562
-3.96875,4.0625
-3.9277344,4.1054688
-4.7460938,4.9023438
-5.4375,5.5507812
-5.25,5.375
-5.046875,5.1679688
-4.9296875,5.0664062
-4.7695312,4.8554688
-5.5117188,5.578125
-5.0742188,5.1914062
-5.5585938,5.65625
-5.3398438,5.4335938
-5.4453125,5.5273438
-3.9101562,3.9570312
-5.2265625,5.3476562
-5.1953125,5.3320312
-3.6425781,3.7363281
-5.2695312,5.3125
-5.3007812,5.3789062
-5.140625,5.1992188
-2.2773438,2.3300781
-3.75,3.734375
-5.7070312,5.7851562
-5.1953125,5.3085938
-5.09375,5.3007812
-4.2421875,4.3242188
-4.734375,4.8515625
-5.484375,5.5976562
-5.6992188,5.8398438
-5.0898438,5.1875
-4.5351562,4.5976562
-5.734375,5.8320312
-5.1054688,5.1015625
-4.9179688,5.0351562
-5.5234375,5.625
-4.2460938,4.3984375
-4.8867188,4.9765625
-5.4335938,5.5703125
-0.7495117,0.8095703
-5.5273438,5.609375
-2.5605469,2.6582031
-4.6445312,4.7460938
-3.9472656,4.0585938
-5.3203125,5.4023438
-5.0859375,5.203125
-5.2734375,5.3671875
-4.2578125,4.3710938
-3.9921875,4.0625
-4.7265625,4.8007812
-5.5976562,5.6132812
-4.8984375,5.0195312
-4.5390625,4.703125
-5.5195312,5.5546875
-4.3476562,4.4179688
-4.2539062,4.3203125
-4.6679688,4.8242188
-5.3632812,5.5273438
-5.15625,5.2890625
-4.4609375,4.625
-4.046875,4.1367188
-4.5664062,4.6914062
-4.921875,5.015625
-4.90625,5.125
-4.4257812,4.5546875
-4.7382812,4.9023438
-4.9492188,4.9726562
-3.9882812,4.1015625
-4.7226562,4.84375
-5.1679688,5.3242188
-3.0195312,3.1542969
-5.484375,5.5703125
-3.0273438,3.0625
-5.2148438,5.3710938
-5.0703125,5.2070312
-4.546875,4.6328125
-1.1787109,1.2832031
-4.7382812,4.8671875
-4.609375,4.7617188
-4.4375,4.5625
-5.4023438,5.4921875
-4.7421875,4.84375
-5.7539062,5.828125
-4.84375,4.8828125
-5.1953125,5.28125
-5.28125,5.4375
-4.1171875,4.2070312
-4.6289062,4.75
-4.7890625,4.8867188
-5.0507812,5.1835938
-4.5039062,4.6015625
-4.5195312,4.6523438
-4.6328125,4.8046875
-2.7421875,2.8847656
-2.8789062,2.9296875
-4.9101562,5.015625
-4.953125,5.0625
-4.1015625,4.25
-5.078125,5.203125
-5.515625,5.6015625
-5.25,5.3164062
-4.8984375,5.0859375
-5.8164062,5.9140625
-4.5429688,4.7304688
-3.7285156,3.7890625
-5.1367188,5.1835938
-5.4960938,5.6445312
-4.40625,4.5429688
-5.4414062,5.4726562
-4.7929688,4.921875
-4.7773438,4.875
-4.6328125,4.7773438
-3.9746094,4.15625
-5.34375,5.4335938
-5.4140625,5.5273438
-3.6640625,3.8203125
-5.28125,5.3515625
-5.2148438,5.3046875
-4.859375,5.0
-3.8007812,3.9394531
-3.5644531,3.6054688
-4.8085938,4.90625
-3.296875,3.3867188
-4.890625,5.0546875
-5.4570312,5.5429688
-5.1640625,5.25
-4.9257812,5.1132812
-5.1953125,5.3046875
-4.2773438,4.4257812
-5.5039062,5.5703125
-3.515625,3.6523438
-5.0664062,5.1835938
-5.53125,5.6328125
-4.8203125,4.9296875
-4.421875,4.4921875
-4.296875,4.3828125
-4.4882812,4.640625
-5.328125,5.4296875
-4.9765625,5.0390625
-4.5,4.6914062
-5.7382812,5.8359375
-4.0390625,4.1132812
-5.4960938,5.65625
-5.0898438,5.2304688
-5.375,5.5273438
-4.3203125,4.421875
-5.1523438,5.1328125
-4.828125,4.9335938
-5.078125,5.1328125
-4.9414062,4.9765625
-5.1015625,5.2382812
-5.8320312,5.9414062
-5.0,5.0742188
-5.3085938,5.40625
-5.3046875,5.4257812
-4.90625,5.0898438
-4.8671875,4.9960938
-5.4296875,5.5507812
-5.6914062,5.7773438
-4.6523438,4.7929688
-5.703125,5.7421875
-2.3964844,2.4023438
-4.4257812,4.5390625
-5.4414062,5.5664062
-5.125,5.2070312
-5.1679688,5.296875
-4.03125,4.1328125
-4.796875,4.921875
-4.4414062,4.4414062
-5.2148438,5.3398438
-2.640625,2.78125
-4.1289062,4.2148438
-4.8554688,5.0117188
-5.2460938,5.3515625
-5.8984375,5.9882812
-5.3632812,5.4414062
-3.1464844,3.3144531
-5.4648438,5.5117188
-5.4921875,5.5664062
-3.2246094,3.3261719
-3.6933594,3.875
-4.7382812,4.8398438
-4.8242188,4.9648438
-5.3515625,5.390625
-5.4335938,5.5585938
-4.7070312,4.8203125
-3.8222656,3.8710938
-3.6035156,3.6953125
-4.78125,4.9257812
-5.2070312,5.4101562
-5.3984375,5.5507812
-5.4726562,5.5195312
-4.5976562,4.7304688
-3.21875,3.3007812
-5.046875,5.1484375
-5.4609375,5.5429688
-4.2539062,4.140625
-5.3125,5.4375
-4.5039062,4.5898438
-3.5390625,3.6542969
-5.0625,5.1953125
-4.6640625,4.75
-4.8125,4.953125
-1.2216797,1.2773438
-4.8164062,5.0039062
-4.2695312,4.3632812
-3.8789062,3.9375
-5.4921875,5.5351562
-2.9785156,3.0078125
-5.1289062,5.2226562
-5.0585938,5.1289062
-4.8632812,5.0195312
-4.9960938,5.0429688
-4.7460938,4.8671875
-5.3867188,5.53125
-5.6132812,5.7070312
-4.6601562,4.7617188
-4.9492188,5.0742188
-2.3496094,2.5078125
-5.1640625,5.234375
-3.4433594,3.6699219
-4.1953125,4.2773438
-5.234375,5.3242188
-4.5820312,4.6757812
-4.6210938,4.6601562
-5.4492188,5.6289062
-5.4414062,5.4765625
-5.125,5.2851562
-4.0234375,4.0976562
-5.6992188,5.765625
-5.0039062,5.1601562
-4.9414062,4.90625
-0.3701172,0.35009766
-5.203125,5.3007812
-3.7480469,3.84375
-4.5976562,4.6757812
-5.4335938,5.5351562
-5.2265625,5.3828125
-2.8085938,2.953125
-5.5039062,5.5859375
-3.5839844,3.6875
-4.15625,4.2890625
-4.3359375,4.3359375
-5.3007812,5.4609375
-5.6835938,5.8007812
-4.7929688,4.8945312
-4.3046875,4.5
-5.5625,5.6484375
-5.3554688,5.40625
-2.8671875,2.9902344
-5.5078125,5.6210938
-4.5195312,4.578125
-4.5898438,4.6914062
-5.5703125,5.6328125
-5.328125,5.4453125
-5.6328125,5.78125
-3.8730469,3.9824219
-4.9765625,5.1601562
-4.9765625,5.0429688
-3.7148438,3.7304688
-5.1054688,5.1679688
-5.4296875,5.53125
-4.5820312,4.6757812
-4.8164062,5.0078125
-4.3476562,4.5
-2.8769531,3.0214844
-3.1503906,3.2246094
-4.9960938,5.09375
-3.9707031,4.0351562
-5.421875,5.4960938
-4.0234375,4.1328125
-2.5722656,2.6621094
-4.375,4.484375
-4.9335938,5.046875
-2.8417969,2.9003906
-4.5117188,4.5234375
-2.0,2.0996094
-3.8554688,3.96875
-5.2109375,5.34375
-5.8007812,5.8164062
-4.28125,4.3945312
-5.1679688,5.234375
-5.5039062,5.6757812
-5.5078125,5.578125
-5.015625,5.1132812
-5.4609375,5.453125
-4.2148438,4.2578125
-5.5820312,5.671875
-5.71875,5.8242188
-5.4414062,5.515625
-4.9882812,5.1132812
-5.4101562,5.5664062
-4.8125,4.8828125
-4.9257812,5.0390625
-5.1601562,5.2382812
-4.8476562,5.0390625
-4.015625,4.078125
-5.1328125,5.2890625
-5.2695312,5.46875
-3.5800781,3.6347656
-4.8007812,4.9101562
-5.4648438,5.578125
-5.4492188,5.5429688
-5.4335938,5.5351562
-4.4765625,4.4921875
-4.7890625,4.8945312
-5.28125,5.3125
-4.4882812,4.6679688
-5.328125,5.4179688
-4.6601562,4.78125
-4.4921875,4.5898438
-4.4375,4.5664062
-4.6210938,4.75
-4.703125,4.8632812
-4.21875,4.34375
-5.078125,5.2460938
-5.6328125,5.7265625
-4.8476562,5.0039062
-5.7578125,5.7773438
-5.546875,5.625
-4.9648438,4.9882812
-5.2304688,5.3203125
-5.9453125,5.96875
-4.7695312,4.8984375
-4.265625,4.4140625
-5.0,5.1289062
-5.1640625,5.25
-3.6113281,3.7324219
-4.3242188,4.4765625
-5.4609375,5.5351562
-3.8535156,3.9414062
-5.2695312,5.3632812
-4.9648438,5.0703125
-5.3242188,5.4765625
-5.171875,5.2734375
-5.3242188,5.4492188
-4.5625,4.6953125
-4.4765625,4.5507812
-5.546875,5.5742188
-4.6484375,4.84375
-1.328125,1.3427734
-5.1992188,5.296875
-5.09375,5.1679688
-4.5976562,4.7070312
-4.578125,4.6484375
-5.5039062,5.5898438
-5.6796875,5.78125
-5.1992188,5.28125
-4.1132812,4.2890625
-5.0195312,5.1015625
-4.2148438,4.328125
-5.1171875,5.203125
-5.3046875,5.4414062
-4.734375,4.7929688
-4.7617188,4.8125
-5.4257812,5.5078125
-5.2421875,5.3359375
-3.6171875,3.8027344
-4.6640625,4.8632812
-5.1914062,5.25
-5.0703125,5.1757812
-4.6367188,4.8164062
-4.7148438,4.7617188
-5.4101562,5.5625
-5.28125,5.4140625
-5.140625,5.3242188
-2.3710938,2.515625
-5.1914062,5.28125
-4.4492188,4.6289062
-4.3671875,4.4140625
-4.9296875,5.0625
-5.34375,5.5
-5.4140625,5.4882812
-5.0859375,5.2460938
-5.0898438,5.2148438
-2.9707031,3.0878906
-4.8710938,4.984375
-4.9375,5.0507812
-4.0859375,4.171875
-5.2851562,5.4296875
-4.703125,4.7695312
-5.4101562,5.5273438
-3.4199219,3.5507812
-5.1835938,5.296875
-5.40625,5.4375
-4.734375,4.875
-4.9414062,5.0078125
-4.9296875,5.046875
-5.1796875,5.234375
-4.3359375,4.421875
-4.1601562,4.3007812
-4.4960938,4.59375
-3.8925781,3.9648438
-4.7460938,4.8125
-5.109375,5.2148438
-5.2617188,5.3320312
-4.1601562,4.2617188
-5.4179688,5.5507812
-4.734375,4.8984375
-0.93896484,0.93652344
-4.4257812,4.4609375
-5.7070312,5.7421875
-5.4804688,5.5429688
-5.5273438,5.625
-5.3085938,5.4296875
-4.875,5.015625
-5.4023438,5.484375
-3.6953125,3.765625
-5.0859375,5.2226562
-4.6445312,4.7460938
-5.1054688,5.203125
-5.2851562,5.3828125
-3.734375,3.8671875
-3.8183594,3.9804688
-3.9804688,4.109375
-5.2617188,5.3085938
-4.6484375,4.78125
-4.7773438,4.8359375
-5.625,5.734375
-4.7890625,4.9257812
-4.3710938,4.4921875
-5.0195312,5.0742188
-5.1953125,5.3125
-5.5585938,5.6484375
-5.5117188,5.5859375
-5.4257812,5.5039062
-5.0078125,5.1953125
-5.7382812,5.8359375
-4.5546875,4.6367188
-4.8515625,4.9960938
-4.7304688,4.9023438
-5.4570312,5.5546875
-5.2890625,5.3632812
-5.0117188,5.1015625
-5.6757812,5.7421875
-2.5507812,2.6699219
-5.5546875,5.6171875
-5.2695312,5.4179688
-5.421875,5.515625
-4.1289062,4.2929688
-4.0078125,4.2929688
-5.4804688,5.578125
-4.9023438,5.0234375
-5.3515625,5.5078125
-5.453125,5.5
-4.6992188,4.7460938
-4.4492188,4.5039062
-5.5351562,5.6054688
-4.6445312,4.8125
-5.1484375,5.25
-4.375,4.4609375
-5.6445312,5.6953125
-5.6367188,5.7382812
-4.4882812,4.6289062
-5.0429688,5.1328125
-5.2421875,5.3242188
-4.2851562,4.4101562
-5.0507812,5.1835938
-4.7304688,4.8046875
-4.8515625,4.9882812
-5.2890625,5.40625
-4.625,4.7578125
-5.7734375,5.859375
-4.5273438,4.671875
-4.9765625,5.1171875
-4.6523438,4.71875
-3.4921875,3.6230469
-5.515625,5.5429688
-5.1328125,5.2539062
-4.1054688,4.2226562
-4.71875,4.921875
-5.7265625,5.8164062
-3.4023438,3.484375
-5.0078125,5.1289062
-5.1484375,5.2148438
-4.8046875,4.8710938
-5.859375,5.9296875
-4.5234375,4.6484375
-4.859375,4.9023438
-4.1640625,4.3125
-2.8066406,2.9140625
-5.8203125,5.859375
-5.4335938,5.5234375
-4.0429688,4.125
-5.7109375,5.8359375
-4.8242188,4.9414062
-5.390625,5.515625
-4.96875,5.0585938
-5.4414062,5.5820312
-5.0273438,5.1328125
-5.2929688,5.4140625
-4.8359375,4.9726562
-5.8867188,5.9179688
-4.5273438,4.6015625
-5.0625,5.1757812
-4.734375,4.8320312
-4.9257812,5.1054688
-4.8320312,4.9414062
-5.5703125,5.6523438
-3.6191406,3.6972656
-5.2578125,5.390625
-5.6601562,5.8007812
-4.2695312,4.328125
-4.5859375,4.734375
-4.7304688,4.7890625
-5.0,5.125
-5.5546875,5.6640625
-3.7402344,3.8203125
-5.9023438,5.9257812
-5.59375,5.6875
-5.375,5.421875
-5.1679688,5.2734375
-4.6601562,4.796875
-5.515625,5.5664062
-5.265625,5.3125
-4.3554688,4.453125
-3.4453125,3.5546875
-5.5703125,5.6171875
-3.8203125,3.90625
-5.0429688,5.1484375
-3.984375,4.1640625
-5.4726562,5.5859375
-5.0351562,5.109375
-3.6855469,3.7890625
-4.7460938,4.9570312
-4.6601562,4.75
-5.1953125,5.3359375
-4.9960938,5.09375
-4.1445312,4.2226562
-5.3046875,5.4960938
-5.2890625,5.4296875
-5.3671875,5.4921875
-4.0390625,4.1875
-5.6445312,5.734375
-4.46875,4.6132812
-4.4101562,4.5585938
-4.1875,4.265625
-5.640625,5.7304688
-4.6992188,4.8554688
-4.7148438,4.7929688
-5.2890625,5.375
-5.328125,5.4101562
-4.71875,4.7460938
-1.7470703,1.8388672
-4.3320312,4.3632812
-5.3476562,5.40625
-4.3710938,4.5117188
-5.1992188,5.2421875
-4.6835938,4.8671875
-4.2265625,4.2929688
-4.8320312,4.9648438
-4.2148438,4.3867188
-3.4824219,3.6113281
-5.2460938,5.3203125
-4.1835938,4.3203125
-5.1328125,5.1835938
-5.1992188,5.3398438
-5.3203125,5.4296875
-5.453125,5.5
-5.3476562,5.4296875
-5.1015625,5.2304688
-4.6953125,4.8476562
-5.0507812,5.1132812
-4.7890625,4.9101562
-5.0234375,5.1015625
-5.0625,5.1640625
-4.1757812,4.3085938
-4.359375,4.5078125
-4.8085938,4.9414062
-1.1582031,1.1923828
-4.0234375,4.1445312
-4.5273438,4.6914062
-4.9882812,5.125
-3.8378906,4.0703125
-5.7617188,5.859375
-5.6679688,5.7617188
-4.9492188,5.0976562
-5.4804688,5.5546875
-4.9726562,5.0859375
-5.1992188,5.3359375
-4.5625,4.671875
-4.3085938,4.4375
-5.546875,5.6289062
-5.1953125,5.3164062
-4.7460938,4.8203125
-5.0117188,5.1132812
-5.609375,5.71875
-4.1171875,4.2695312
-5.2695312,5.4179688
-5.5546875,5.71875
-3.3847656,3.421875
-5.2265625,5.3554688
-5.1757812,5.3125
-5.1054688,5.1640625
-5.4609375,5.5351562
-4.3085938,4.4140625
-5.2539062,5.3085938
-4.9648438,5.03125
-4.3359375,4.4335938
-4.421875,4.5546875
-5.5820312,5.6289062
-5.3867188,5.5234375
-1.1660156,1.2626953
-3.9628906,4.046875
-4.6328125,4.7148438
-4.5664062,4.6953125
-3.6074219,3.8339844
-4.484375,4.5976562
-4.328125,4.46875
-4.9648438,5.0820312
-3.2441406,3.3085938
-5.5351562,5.6640625
-4.3828125,4.5
-5.3984375,5.4726562
-4.7382812,4.8671875
-5.6796875,5.7617188
-5.2382812,5.390625
-4.9179688,4.9882812
-5.1367188,5.2460938
-5.046875,5.0859375
-4.4179688,4.5273438
-3.8554688,3.9082031
-5.1289062,5.2539062
-4.9960938,5.0898438
-5.1367188,5.2109375
-5.1992188,5.2460938
-5.234375,5.3164062
-3.5683594,3.6523438
-5.328125,5.4414062
-5.0703125,5.1796875
-5.015625,5.0976562
-4.7773438,4.890625
-3.90625,3.9433594
-3.6601562,3.7460938
-5.6367188,5.703125
-5.90625,5.9609375
-5.6328125,5.7148438
-3.5546875,3.7597656
-5.1640625,5.2734375
-4.5898438,4.7148438
-5.8632812,5.890625
-5.1054688,5.171875
-4.3867188,4.5585938
-4.7226562,4.8632812
-5.1953125,5.265625
-4.203125,4.4492188
-4.9492188,5.0898438
-4.96875,5.015625
-5.1328125,5.1914062
-4.546875,4.71875
-5.4140625,5.5625
-5.234375,5.3710938
-5.3789062,5.546875
-4.7773438,4.8710938
-5.5351562,5.6914062
-4.875,4.9726562
-3.4492188,3.5332031
-4.15625,4.3476562
-4.6953125,4.859375
-4.90625,4.9375
-1.2353516,1.2880859
-4.9960938,5.0703125
-5.5742188,5.6445312
-4.515625,4.6445312
-5.2109375,5.3945312
-5.125,5.1757812
-3.6425781,3.7011719
-4.515625,4.6484375
-5.734375,5.7773438
-4.5039062,4.65625
-5.0898438,5.1679688
-4.9335938,5.015625
-4.3007812,4.4492188
-4.796875,4.8828125
-4.5234375,4.6289062
-3.3886719,3.4492188
-4.8164062,4.9140625
-4.5507812,4.6445312
-4.84375,5.0039062
-4.171875,4.28125
-5.3710938,5.546875
-4.8203125,4.9375
-5.40625,5.5546875
-4.8242188,4.9492188
-5.203125,5.3320312
-4.984375,5.109375
-5.3945312,5.4960938
-5.5351562,5.640625
-5.0507812,5.1015625
-4.828125,4.8984375
-3.6699219,3.8125
-4.9296875,5.1015625
-3.8417969,4.0
-4.5976562,4.671875
-4.8710938,5.0039062
-5.6679688,5.7226562
-4.265625,4.4882812
-4.7265625,4.8632812
-5.8085938,5.9414062
-4.078125,4.1953125
-5.0273438,5.1210938
-5.140625,5.25
-4.7265625,4.8710938
-5.5820312,5.6601562
-5.5820312,5.7148438
-4.8867188,4.9453125
-4.7382812,4.8164062
-4.6953125,4.7539062
-4.3476562,4.5234375
-4.9296875,5.0859375
-5.2695312,5.3789062
-5.4921875,5.640625
-5.7382812,5.828125
-5.40625,5.4960938
-5.2070312,5.3046875
-4.453125,4.5390625
-4.875,4.9453125
-5.3203125,5.4726562
-4.7617188,4.8085938
-4.78125,4.96875
-0.4008789,0.47387695
-5.4804688,5.5820312
-5.4023438,5.46875
-5.3984375,5.4492188
-5.5820312,5.6875
-5.1210938,5.234375
-4.7890625,4.9375
-5.1484375,5.2734375
-2.8046875,3.0292969
-3.1210938,3.2519531
-5.4335938,5.515625
-4.0664062,4.1210938
-4.8203125,4.8984375
-4.6679688,4.7734375
-4.7304688,4.8046875
-4.2148438,4.3046875
-4.2382812,4.328125
-4.3554688,4.4257812
-3.8730469,3.9902344
-4.6367188,4.6992188
-3.4648438,3.4921875
-5.3867188,5.4453125
-4.265625,4.3085938
-3.96875,4.0742188
-5.2695312,5.34375
-5.421875,5.515625
-3.5585938,3.7167969
-4.8867188,5.0117188
-4.8046875,4.9453125
-4.703125,4.8671875
-3.8320312,3.9121094
-3.1152344,3.2285156
-1.7675781,1.7578125
-5.4453125,5.5351562
-5.1796875,5.2578125
-1.7636719,1.7861328
-5.6757812,5.7382812
-4.4453125,4.5429688
-4.765625,4.90625
-4.4335938,4.4765625
-4.8476562,4.9296875
-5.109375,5.1640625
-4.5585938,4.6640625
-4.4140625,4.4960938
-2.0507812,2.171875
-5.1210938,5.2929688
-5.4257812,5.4414062
-4.4101562,4.4960938
-3.5273438,3.7207031
-5.4453125,5.5390625
-5.03125,5.0859375
-4.4375,4.5039062
-5.25,5.40625
-3.4707031,3.5742188
-0.6557617,0.66796875
-3.7871094,3.859375
-3.4648438,3.5273438
-4.859375,4.9492188
-2.7285156,2.8125
-3.9003906,3.9785156
-3.2910156,3.3789062
-5.421875,5.5195312
-5.1445312,5.1835938
-5.0546875,5.1523438
-4.6328125,4.7617188
-5.2304688,5.3359375
-4.8828125,5.0234375
-4.1484375,4.28125
-5.9804688,6.0
-5.109375,5.1523438
-4.140625,4.25
-4.3046875,4.3984375
-2.5644531,2.6464844
-5.7265625,5.796875
-4.4335938,4.5273438
-4.5273438,4.625
-5.25,5.3085938
-4.1835938,4.3398438
-2.4570312,2.5371094
-5.1679688,5.2734375
-5.0742188,5.1367188
-3.6464844,3.7265625
-4.78125,4.9140625
-4.8984375,4.9960938
-4.4648438,4.6015625
-3.9316406,4.0507812
-5.0507812,5.125
-5.3203125,5.4023438
-5.1757812,5.234375
-2.7050781,2.8535156
-3.2382812,3.2773438
-4.2382812,4.2460938
-4.5390625,4.6679688
-5.515625,5.5976562
-3.2851562,3.4375
-5.3359375,5.390625
-5.7070312,5.78125
-4.8945312,4.9453125
-5.5820312,5.6835938
-5.2578125,5.3320312
-3.2402344,3.3027344
-5.3710938,5.4570312
-3.4667969,3.5820312
-5.0859375,5.1796875
-3.9746094,4.0585938
-4.0195312,4.1679688
-5.0195312,5.0976562
-3.8886719,3.8769531
-3.3710938,3.4101562
-3.3945312,3.4277344
-3.203125,3.2617188
-5.0078125,5.0585938
-5.6367188,5.6992188
-4.6914062,4.8007812
-4.9414062,5.03125
-4.9570312,5.1640625
-5.3476562,5.4335938
-4.5625,4.65625
-2.6875,2.859375
-5.6953125,5.7304688
-2.9941406,3.0429688
-4.5078125,4.5703125
-5.6992188,5.7851562
-4.8046875,4.859375
-2.2988281,2.3789062
-3.2011719,3.3046875
-4.6367188,4.6757812
-4.9140625,5.0078125
-3.7109375,3.8144531
-2.4824219,2.6132812
-3.3535156,3.3886719
-3.9511719,4.0039062
-4.984375,5.0820312
-4.8007812,4.875
-4.4257812,4.5195312
-5.7109375,5.7734375
-4.7226562,4.7890625
-5.515625,5.625
-5.5703125,5.6289062
-4.5390625,4.6796875
-5.4335938,5.484375
-5.0039062,5.1328125
-4.5585938,4.65625
-5.1992188,5.2890625
-5.1210938,5.21875
-4.453125,4.53125
-5.2539062,5.3320312
-4.9179688,5.0273438
-3.9355469,4.0351562
-3.5136719,3.6289062
-4.1523438,4.3164062
-4.2695312,4.4375
-5.6054688,5.6757812
-4.5703125,4.671875
-4.0234375,4.1796875
-4.3242188,4.3710938
-1.9863281,2.0566406
-2.4394531,2.4980469
-4.671875,4.7265625
-2.2285156,2.2949219
-4.3554688,4.4179688
-5.0742188,5.2578125
-5.046875,5.1445312
-3.34375,3.3984375
-4.6523438,4.7695312
-5.171875,5.28125
-4.1171875,4.2382812
-1.0917969,1.0908203
-2.6308594,2.6757812
-5.2382812,5.34375
-1.5439453,1.6054688
-5.265625,5.3398438
-1.4628906,1.5332031
-4.7460938,4.84375
-4.4609375,4.5078125
-5.4921875,5.609375
-4.7695312,4.9765625
-4.8476562,4.9726562
-4.5390625,4.6875
-5.0820312,5.1679688
-5.6835938,5.7890625
-3.7734375,3.8554688
-3.1953125,3.2929688
-4.609375,4.6367188
-5.1796875,5.2734375
-3.7578125,3.9160156
-4.6601562,4.796875
-4.9453125,5.0507812
-3.2480469,3.2929688
-4.9921875,5.0859375
-4.75,4.8984375
-5.1210938,5.328125
-4.171875,4.2265625
-5.4609375,5.5703125
-3.9199219,3.9511719
-3.3359375,3.4003906
-5.2695312,5.3710938
-5.2382812,5.3671875
-4.1601562,4.296875
-3.4921875,3.5664062
-5.1015625,5.203125
-3.0664062,3.1113281
-4.9765625,5.0546875
-4.3867188,4.4492188
-4.6679688,4.8242188
-4.9179688,4.9960938
-4.5117188,4.7070312
-3.9199219,4.0195312
-4.9140625,5.0234375
-5.4570312,5.5429688
-2.4667969,2.5683594
-4.0507812,4.1054688
-3.5371094,3.6992188
-3.6425781,3.7714844
-4.8046875,4.9023438
-5.6367188,5.7890625
-2.8339844,2.7890625
-3.0214844,3.0703125
-4.9960938,5.1328125
-5.484375,5.578125
-3.890625,3.9980469
-5.0703125,5.28125
-5.5585938,5.6210938
-4.65625,4.7539062
-3.2226562,3.3085938
-4.9296875,5.015625
-4.9648438,5.03125
-3.7363281,3.765625
-3.1523438,3.2871094
-3.0917969,3.2304688
-5.1953125,5.34375
-4.0898438,4.1484375
-4.96875,5.1445312
-5.171875,5.359375
-2.875,2.9042969
-4.953125,5.0820312
-3.5683594,3.6445312
-5.1796875,5.28125
-4.5859375,4.65625
-4.4140625,4.515625
-4.9726562,5.0234375
-4.6679688,4.8007812
-3.7539062,3.8925781
-2.7519531,2.6972656
-2.109375,2.2070312
-5.2929688,5.4335938
-5.015625,5.0976562
-3.4628906,3.6054688
